team_id,team_name,tri_code,player_id,headshot,player_name,sweaterNumber,positionCode
19,St. Louis Blues,STL,8480981.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8480981.png,Joel Hofer,30,G
20,Calgary Flames,CGY,8474150.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8474150.png,Mikael Backlund,11,C
20,Calgary Flames,CGY,8476399.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8476399.png,Blake Coleman,20,C
20,Calgary Flames,CGY,8482652.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8482652.png,Walker Duehr,71,R
20,Calgary Flames,CGY,8476456.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8476456.png,Jonathan Huberdeau,10,C
20,Calgary Flames,CGY,8478211.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8478211.png,Dryden Hunt,15,L
20,Calgary Flames,CGY,8475172.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8475172.png,Nazem Kadri,91,C
20,Calgary Flames,CGY,8483808.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8483808.png,Andrei Kuzmenko,96,L
20,Calgary Flames,CGY,8481028.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481028.png,Martin Pospisil,76,C
20,Calgary Flames,CGY,8479291.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8479291.png,Kevin Rooney,21,C
20,Calgary Flames,CGY,8481068.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481068.png,Yegor Sharangovich,17,C
20,Calgary Flames,CGY,8482074.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8482074.png,Connor Zary,47,C
20,Calgary Flames,CGY,8478397.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8478397.png,Rasmus Andersson,4,D
20,Calgary Flames,CGY,8480860.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8480860.png,Kevin Bahl,7,D
20,Calgary Flames,CGY,8477810.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8477810.png,Joel Hanley,44,D
20,Calgary Flames,CGY,8482624.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8482624.png,Daniil Miromanov,62,D
20,Calgary Flames,CGY,8481537.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481537.png,Nikita Okhotiuk,28,D
20,Calgary Flames,CGY,8481167.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481167.png,Brayden Pachal,94,D
20,Calgary Flames,CGY,8482470.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8482470.png,Ilya Solovyov,98,D
20,Calgary Flames,CGY,8477346.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8477346.png,MacKenzie Weegar,52,D
20,Calgary Flames,CGY,8478435.0,https://assets.nhle.com/mugs/nhl/20232024/CGY/8478435.png,Dan Vladar,80,G
21,Colorado Avalanche,COL,8479525.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8479525.png,Ross Colton,20,C
21,Colorado Avalanche,COL,8482147.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8482147.png,Jean-Luc Foudy,93,C
21,Colorado Avalanche,COL,8481042.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8481042.png,Nikolai Kovalenko,51,R
21,Colorado Avalanche,COL,8477476.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8477476.png,Artturi Lehkonen,62,L
21,Colorado Avalanche,COL,8477492.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8477492.png,Nathan MacKinnon,29,C
21,Colorado Avalanche,COL,8479999.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8479999.png,Casey Mittelstadt,37,C
21,Colorado Avalanche,COL,8481186.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8481186.png,Logan O'Connor,25,R
21,Colorado Avalanche,COL,8478420.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8478420.png,Mikko Rantanen,96,R
21,Colorado Avalanche,COL,8475780.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8475780.png,Chris Wagner,14,R
21,Colorado Avalanche,COL,8477425.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8477425.png,Miles Wood,28,L
21,Colorado Avalanche,COL,8482072.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8482072.png,Jack Ahcan,18,D
21,Colorado Avalanche,COL,8479398.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8479398.png,Samuel Girard,49,D
21,Colorado Avalanche,COL,8480069.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8480069.png,Cale Makar,8,D
21,Colorado Avalanche,COL,8484258.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8484258.png,Sam Malinski,70,D
21,Colorado Avalanche,COL,8476312.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8476312.png,Josh Manson,42,D
21,Colorado Avalanche,COL,8479387.0,https://assets.nhle.com/mugs/nhl/20232024/COL/8479387.png,Keaton Middleton,67,D
